degree,k_ij
11,273.1818181818182
1,11.0
2,6.0
1,12.0
1,329.0
1,125.0
7,94.71428571428571
1,7.0
1,310.0
2,339.0
1,2.0
2,127.0
1,3103.0
8,282.375
1,8.0
1,8.0
1,8.0
2,1566.5
3,1086.0
3,771.0
1,104.0
2,1598.5
4,232.25
1,55.0
1,76.0
1,3103.0
1,7.0
6,855.3333333333334
6,354.3333333333333
1,6.0
2,24.0
7,891.8571428571429
1,7.0
1,7.0
1,699.0
2,15.5
5,317.8
1,5.0
1,5.0
1,1995.0
1,79.0
2,877.5
3,629.3333333333334
1,439.0
2,1513.0
2,2.0
2,1513.0
1,3024.0
1,699.0
4,267.25
1,4.0
5,1117.2
1,3103.0
67,115.68656716417911
1,67.0
2,43.0
1,67.0
1,67.0
1,67.0
1,8.0
8,1.25
1,8.0
1,8.0
2,1555.5
1,8.0
1,8.0
1,8.0
2,6.0
3,2145.6666666666665
1,42.0
4,1046.75
37,159.1891891891892
1,37.0
1,37.0
1,37.0
1,37.0
1,37.0
1,37.0
5,1026.4
1,3103.0
1,1056.0
1,677.0
5,285.4
2,4.5
1,2.0
1,3103.0
6,746.5
2,1837.0
9,262.77777777777777
2,37.5
7,733.5714285714286
8,295.375
2,1768.0
8,311.875
3,162.33333333333334
1,3.0
1,3024.0
2,182.5
2,61.0
2,319.5
1,699.0
1,125.0
3,1190.6666666666667
3,252.66666666666666
5,783.0
3,1259.0
1,9.0
8,569.625
3,1037.6666666666667
1,138.0
2,529.5
1,1053.0
2,54.0
1,1053.0
1,819.0
3,410.6666666666667
2,1732.5
5,218.0
5,16.2
1,5.0
1,5.0
1,206.0
20,427.1
2,1163.5
1,3103.0
2,61.0
3,17.0
1,3.0
1,9.0
1,21.0
24,277.5833333333333
3,403.3333333333333
7,608.8571428571429
4,391.25
1,4.0
1,2.0
3,752.6666666666666
1,3.0
2,885.5
2,1728.0
1,63.0
1,1.0
1,1.0
2,525.5
2,1961.0
1,3024.0
3,497.3333333333333
1,1.0
1,1.0
4,590.0
10,324.5
1,10.0
4,590.0
1,3.0
1,1461.0
2,649.0
1,432.0
1,1.0
1,1.0
3,1522.6666666666667
1,3103.0
9,365.3333333333333
1,206.0
2,1771.0
5,238.8
2,1516.0
3,470.6666666666667
1,1.0
1,1.0
1,6.0
4,808.0
1,6.0
1,7.0
1,368.0
2,276.5
2,241.0
2,135.5
4,22.5
1,4.0
1,4.0
1,26.0
1,3024.0
1,4.0
2,35.5
2,18.5
1,2.0
1,36.0
4,17.5
1,4.0
1,4.0
2,20.0
1,36.0
1,36.0
4,8.5
1,4.0
6,102.16666666666667
1,36.0
3,24.333333333333332
2,1513.0
2,1514.0
3,1242.3333333333333
7,71.28571428571429
1,7.0
2,1555.0
2,242.0
2,242.0
2,242.0
2,531.5
4,253.25
1,4.0
2,537.5
2,5.5
3,2.3333333333333335
2,5.0
3,1049.6666666666667
1,44.0
1,1.0
1,1.0
1,74.0
1,329.0
2,36.5
5,550.8
1,2.0
6,542.3333333333334
2,739.5
2,751.0
3,114.66666666666667
2,114.0
10,201.7
3,23.333333333333332
4,384.0
1,104.0
3,72.33333333333333
3,388.3333333333333
1,3103.0
1,329.0
7,293.85714285714283
2,353.0
3,335.3333333333333
4,427.25
1,4.0
1,4.0
3,1202.6666666666667
1,3.0
1,5.0
5,870.6
2,1839.5
3,1207.0
1,571.0
1,104.0
2,1890.0
8,274.25
1,8.0
4,80.0
2,1001.5
2,73.0
8,262.0
2,1585.0
4,41.5
4,107.5
1,71.0
1,209.0
7,239.28571428571428
2,232.5
2,6.5
1,2.0
1,15.0
2,8.5
2,16.5
2,124.5
2,13.0
1,15.0
2,13.0
1,15.0
2,197.5
16,98.25
5,911.8
10,581.7
4,445.75
1,3103.0
2,69.5
1,2.0
2,1559.0
6,615.1666666666666
4,349.75
9,400.3333333333333
1,1.0
1,1.0
2,4.0
1,2.0
2,2282.0
4,799.75
7,407.42857142857144
4,45.0
2,1582.5
1,20.0
2,576.0
8,319.375
2,41.5
9,706.4444444444445
6,526.8333333333334
81,4.518518518518518
3,1037.0
6,641.5
3,1041.3333333333333
19,11.368421052631579
4,790.5
7,449.85714285714283
15,7.333333333333333
8,21.375
5,624.6
4,32.5
3,1045.0
2,1552.5
2,1552.5
4,787.5
2,1552.5
3,1037.6666666666667
8,402.625
4,783.0
4,781.25
2,1552.5
3,1038.3333333333333
10,387.1
2,1552.5
4,781.0
2,1552.5
5,632.4
2,1552.5
3,1045.0
12,266.3333333333333
4,786.75
6,532.3333333333334
5,629.2
7,452.7142857142857
12,14.916666666666666
3,31.333333333333332
3,1067.6666666666667
5,627.4
4,30.0
3,1045.0
3,1036.0
2,46.5
2,58.0
5,747.0
2,1552.5
3,1045.0
5,628.4
3,1194.0
1,81.0
4,80.5
2,1552.5
2,1552.5
3,1045.0
6,620.1666666666666
7,537.1428571428571
3,1045.0
3,1045.0
2,1552.5
2,1552.5
4,837.25
3,1045.0
6,612.1666666666666
3,1041.3333333333333
3,1144.6666666666667
4,787.5
3,1045.0
3,1036.3333333333333
5,23.8
6,612.1666666666666
2,41.0
1,2.0
4,781.25
5,625.4
30,108.9
3,1045.0
6,537.0
4,956.75
2,1552.5
3,103.0
4,781.25
1,4.0
2,1552.5
3,1035.3333333333333
1,3.0
4,1041.0
1,12.0
1,3103.0
2,250.0
6,395.1666666666667
2,707.5
1,1.0
1,1.0
5,810.4
2,4.0
6,844.3333333333334
9,687.8888888888889
1,3.0
4,359.25
5,354.4
2,710.5
2,539.5
2,410.0
1,2.0
1,471.0
1,125.0
1,571.0
3,623.3333333333334
1,3024.0
1,31.0
1,161.0
2,678.0
2,1598.5
6,90.0
2,219.0
2,238.0
11,593.3636363636364
3,316.6666666666667
1,67.0
2,239.0
1,15.0
1,3103.0
1,9.0
2,1552.5
3,684.6666666666666
1,3.0
1,2.0
1,3024.0
2,751.0
1,1.0
1,1.0
1,3103.0
2,14.5
1,209.0
11,782.0909090909091
3,1086.0
2,13.0
3,9.333333333333334
1,23.0
6,5.666666666666667
3,10.666666666666666
1,6.0
1,4.0
4,2.5
2,3.0
2,4.0
1,6.0
1,4.0
1,23.0
2,361.0
2,28.5
1,23.0
3,86.66666666666667
1,3.0
2,361.0
2,12.5
2,12.0
1,2.0
1,23.0
2,84.0
1,3.0
1,23.0
1,23.0
1,61.0
1,23.0
5,806.4
1,5.0
2,1588.5
1,3103.0
2,560.0
1,4.0
4,905.0
4,1.25
1,4.0
1,4.0
1,4.0
1,3024.0
1,4.0
1,1.0
1,1.0
2,157.0
3,336.6666666666667
1,4.0
1,4.0
5,661.8
2,1514.0
4,801.0
4,826.25
1,3024.0
3,1263.6666666666667
1,3024.0
1,3024.0
1,3.0
6,700.6666666666666
1,432.0
2,1513.5
1,1.0
1,1.0
5,399.2
1,3024.0
3,1012.6666666666666
2,661.5
3,758.3333333333334
14,135.35714285714286
1,14.0
3,367.0
8,422.375
2,218.5
1,1.0
1,1.0
5,494.0
1,5.0
10,342.2
1,10.0
1,10.0
4,933.75
2,160.5
1,12.0
2,751.5
6,358.1666666666667
1,71.0
3,1258.0
2,545.0
8,67.125
1,8.0
1,8.0
5,237.8
8,858.875
2,38.5
1,433.0
4,546.25
3,1085.3333333333333
3,1085.3333333333333
1,310.0
4,116.0
3,244.0
2,227.5
9,306.1111111111111
1,9.0
8,344.25
5,305.2
1,3024.0
1,138.0
2,6.0
4,947.5
1,3024.0
3,372.0
2,87.5
3,716.3333333333334
1,9.0
1,1.0
1,1.0
1,68.0
5,277.6
8,35.375
5,331.4
4,344.0
2,341.5
4,401.5
4,398.0
5,2.4
1,5.0
1,5.0
1,5.0
1,6.0
2,224.0
3,139.0
1,16.0
1,310.0
1,310.0
3,4.0
1,3.0
2,1152.5
3,282.6666666666667
1,16.0
2,683.0
2,182.5
3,140.0
2,999.0
3,601.0
2,32.0
1,310.0
3,186.33333333333334
1,310.0
2,161.5
1,310.0
2,155.5
1,2.0
1,310.0
1,310.0
2,158.0
2,592.5
1,310.0
2,163.5
3,122.66666666666667
1,310.0
2,221.5
1,4.0
1,4.0
3,1112.0
2,3.5
1,310.0
2,180.5
1,310.0
3,208.66666666666666
4,116.75
9,525.7777777777778
2,155.5
1,2.0
7,813.0
1,310.0
2,238.5
3,107.33333333333333
1,3.0
1,310.0
1,310.0
3,120.66666666666667
1,3.0
1,310.0
2,158.5
4,586.75
2,156.5
2,158.0
2,194.5
2,177.5
2,194.5
5,373.4
1,5.0
1,237.0
1,310.0
2,194.0
3,108.33333333333333
3,256.0
2,52.5
1,2.0
3,221.33333333333334
2,1768.0
3,207.33333333333334
2,885.5
3,137.0
11,179.0
11,345.54545454545456
11,345.54545454545456
10,558.1
2,47.5
1,104.0
1,3103.0
1,93.0
1,20.0
8,592.25
1,8.0
5,89.0
1,5.0
2,4.5
1,3103.0
1,119.0
1,112.0
1,329.0
4,1.5
1,4.0
1,4.0
2,1803.5
1,97.0
1,699.0
1,99.0
1,439.0
2,144.5
2,3.0
1,2.0
3,416.0
4,645.75
1,74.0
1,286.0
5,231.4
2,1632.5
1,310.0
2,152.5
3,1054.3333333333333
3,295.3333333333333
1,1.0
1,1.0
1,15.0
1,32.0
1,4.0
4,1.0
1,32.0
2,17.5
3,1.3333333333333333
1,4.0
3,678.0
1,32.0
2,39.0
1,8.0
2,91.0
1,218.0
1,3.0
1,32.0
1,32.0
1,32.0
1,3.0
1,4.0
2,54.5
1,7.0
1,7.0
1,32.0
1,1.0
1,1.0
1,32.0
3,1012.6666666666666
1,7.0
1,7.0
1,32.0
1,32.0
1,3.0
1,32.0
1,4.0
1,32.0
1,32.0
1,32.0
1,1.0
1,1.0
1,32.0
1,32.0
1,7.0
1,306.0
1,32.0
1,32.0
1,32.0
2,254.5
2,33.0
2,91.0
3,1036.6666666666667
1,3.0
2,1553.5
1,32.0
1,44.0
2,33.0
1,3103.0
2,624.0
1,3103.0
2,1585.0
2,1514.0
2,1572.0
5,702.0
3,1066.3333333333333
4,800.0
1,4.0
3,1066.3333333333333
34,406.29411764705884
1,34.0
1,34.0
10,598.2
1,10.0
19,175.42105263157896
1,19.0
1,19.0
1,19.0
1,99.0
2,3.0
3,1011.6666666666666
1,3103.0
1,3024.0
2,1056.5
1,1.0
1,1.0
3,1234.0
1,3.0
5,779.2
3,1012.0
1,3.0
1,11.0
7,546.4285714285714
2,211.0
1,1995.0
15,459.46666666666664
1,15.0
3,498.0
3,582.3333333333334
1,576.0
3,251.66666666666666
1,504.0
1,1.0
1,1.0
1,1056.0
2,29.0
8,203.75
1,8.0
2,530.0
7,1116.7142857142858
2,574.0
3,499.6666666666667
1,3024.0
1,14.0
1,3.0
2,216.5
1,1.0
1,1.0
5,136.2
1,4.0
5,79.6
45,368.68888888888887
1,45.0
1,45.0
1,70.0
4,870.25
2,4.0
2,164.5
5,20.4
6,39.0
4,290.75
18,401.44444444444446
10,222.5
8,188.5
10,424.2
3,10.666666666666666
11,383.27272727272725
2,710.5
1,178.0
6,364.8333333333333
13,310.53846153846155
2,677.5
6,350.8333333333333
12,365.6666666666667
5,635.8
1,40.0
10,424.2
8,528.375
3,87.66666666666667
4,2.75
1,142.0
9,663.3333333333334
10,667.4
1,10.0
2,1585.0
2,748.0
11,10.0
1,11.0
1,11.0
1,11.0
4,721.75
1,11.0
4,116.5
1,4.0
2,1566.5
2,1562.0
2,177.0
2,2.5
2,537.5
2,1768.0
1,234.0
1,1995.0
5,156.8
1,5.0
1,5.0
18,131.0
1,297.0
4,848.0
2,66.5
1,2.0
1,4.0
3,111.0
1,3.0
3,8.666666666666666
1,5.0
2,35.0
7,500.57142857142856
2,205.0
2,205.0
2,36.5
4,441.5
1,49.0
1,1053.0
1,3103.0
1,3103.0
3,557.3333333333334
2,1552.0
1,2.0
6,1297.6666666666667
5,360.8
1,6.0
1,237.0
1,237.0
2,2549.0
4,778.5
5,836.8
2,1555.0
7,923.1428571428571
5,330.4
1,5.0
3,352.6666666666667
4,929.5
1,4.0
6,180.5
5,220.2
1,66.0
1,3024.0
2,286.5
3,505.6666666666667
1,1.0
1,1.0
6,936.0
2,281.0
2,1588.5
2,735.0
1,3103.0
11,582.4545454545455
2,1837.0
3,531.6666666666666
2,400.5
1,27.0
9,488.55555555555554
1,110.0
1,3103.0
2,252.5
1,3103.0
4,11.5
1,30.0
1,477.0
1,36.0
1,19.0
1,1.0
1,1.0
6,788.6666666666666
1,18.0
1,36.0
1,620.0
4,365.0
5,458.8
38,188.5
1,38.0
1,11.0
1,3103.0
1,306.0
35,274.9714285714286
1,35.0
21,210.42857142857142
7,102.42857142857143
1,7.0
1,7.0
1,7.0
1,7.0
1,7.0
1,1.0
1,1.0
11,598.3636363636364
17,527.8823529411765
15,304.26666666666665
1,15.0
1,677.0
1,433.0
19,302.57894736842104
1,19.0
1,19.0
1,19.0
3,29.666666666666668
1,50.0
2,22.0
1,35.0
2,22.0
3,64.33333333333333
13,4.923076923076923
1,35.0
3,58.0
1,3.0
8,110.75
1,8.0
4,17.5
18,87.05555555555556
2,26.5
4,18.75
4,18.75
2,26.5
3,22.0
4,15.25
1,4.0
3,22.0
4,142.5
4,17.5
4,51.75
2,24.0
2,90.0
3,15.666666666666666
5,37.8
3,15.666666666666666
3,15.666666666666666
3,162.0
2,24.0
7,4.0
4,52.0
2,81.5
2,90.0
3,63.0
2,1554.0
2,20.0
2,147.5
11,464.09090909090907
1,35.0
2,4.0
1,2.0
1,24.0
1,14.0
3,165.33333333333334
4,109.75
1,937.0
1,67.0
1,471.0
4,22.5
3,4.0
1,4.0
4,22.5
1,4.0
4,148.25
1,18.0
2,399.5
1,16.0
4,131.25
2,999.0
3,687.6666666666666
9,266.22222222222223
5,488.4
4,517.75
3,690.0
3,670.0
1,3103.0
2,1030.5
2,34.5
3,23.666666666666668
1,1995.0
1,4.0
1,1995.0
5,417.0
4,520.0
6,355.0
2,1030.5
1,1995.0
3,689.0
3,53.0
1,11.0
4,148.75
1,188.0
1,16.0
1,329.0
2,221.0
3,80.33333333333333
4,123.75
1,297.0
4,943.0
55,189.6
1,68.0
3,100.0
1,3.0
2,214.5
3,132.66666666666666
3,112.0
3,107.33333333333333
2,354.5
4,162.0
2,149.5
2,2.0
1,297.0
1,178.0
1,5.0
1,5.0
3,5.0
1,3.0
1,3.0
2,9.0
1,174.0
3,169.0
1,3.0
1,3103.0
1,218.0
2,61.0
9,120.33333333333333
1,35.0
1,68.0
3,1075.3333333333333
2,1585.0
4,846.75
1,35.0
2,143.0
5,427.6
1,11.0
3,1015.6666666666666
3,1015.6666666666666
2,1949.5
4,1660.25
5,691.0
1,3103.0
1,37.0
13,529.4615384615385
5,1006.4
3,122.66666666666667
1,6.0
1,63.0
3,5.666666666666667
1,11.0
1,11.0
1,11.0
1,67.0
1,11.0
2,581.5
1,297.0
2,151.0
7,289.2857142857143
1,7.0
1,297.0
1,297.0
3,1146.6666666666667
1,1.0
1,1.0
2,200.5
2,159.5
1,297.0
2,171.5
4,684.0
3,120.66666666666667
2,296.5
2,354.5
2,164.5
1,297.0
2,153.5
2,149.5
1,1.0
1,1.0
2,149.5
2,152.5
2,163.5
14,209.42857142857142
3,469.3333333333333
2,1.5
2,9.5
1,2.0
8,224.25
1,8.0
3,1152.3333333333333
5,152.4
2,11.5
1,2.0
1,1.0
1,1.0
1,4.0
2,291.5
2,149.0
1,2.0
3,152.66666666666666
7,225.0
2,150.0
2,153.5
1,11.0
4,156.5
2,151.5
3,291.3333333333333
1,3.0
3,1244.3333333333333
2,154.0
2,487.0
2,159.0
1,297.0
1,297.0
15,353.8666666666667
14,378.7142857142857
1,26.0
5,781.0
1,5.0
2,498.0
1,297.0
6,246.66666666666666
1,297.0
2,182.5
1,2.0
2,1.5
3,101.33333333333333
1,3.0
2,219.5
3,1820.0
2,748.0
3,1281.3333333333333
3,316.0
1,3.0
2,473.5
2,473.0
10,285.1
3,1048.0
4,437.25
2,1559.0
7,340.85714285714283
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
5,365.8
2,1803.5
4,1031.25
1,1.0
1,1.0
6,76.66666666666667
1,6.0
1,6.0
3,1303.0
9,845.6666666666666
4,1017.5
4,647.0
3,1281.3333333333333
1,3103.0
2,1513.0
2,9.5
5,943.4
1,3103.0
1,3103.0
1,132.0
2,796.5
2,252.5
1,2.0
3,1.3333333333333333
1,3.0
1,3.0
4,895.75
6,611.1666666666666
2,678.0
3,350.0
1,1995.0
2,1555.5
4,12.5
1,4.0
1,677.0
2,341.5
6,607.0
1,6.0
2,71.0
1,1056.0
1,3103.0
2,372.5
1,17.0
3,238.33333333333334
1,3.0
2,7.5
2,9.0
2,2040.0
1,6.0
1,3103.0
1,3103.0
1,3103.0
1,439.0
1,1.0
1,1.0
1,1.0
1,1.0
5,379.4
1,5.0
2,22.5
1,2.0
2,1768.0
2,550.0
2,20.5
1,2.0
2,157.0
1,362.0
3,1383.3333333333333
3,560.3333333333334
1,2.0
5,1130.2
1,1461.0
10,117.0
4,13.75
9,817.0
3,18.0
3,11.666666666666666
26,220.19230769230768
1,26.0
10,343.5
13,314.38461538461536
6,240.0
1,6.0
1,1.0
1,1.0
7,879.4285714285714
2,1528.0
3,1023.3333333333334
2,1513.5
4,164.75
2,406.0
8,163.0
3,195.33333333333334
2,1839.5
1,13.0
2,306.5
10,109.4
6,491.0
4,307.25
2,1.0
1,2.0
1,2.0
2,133.5
1,1.0
1,1.0
1,46.0
2,1560.5
3,226.66666666666666
1,145.0
1,93.0
1,504.0
6,193.83333333333334
1,6.0
2,375.0
1,439.0
1,15.0
3,352.6666666666667
1,3.0
4,531.25
2,118.5
30,346.6333333333333
26,149.96153846153845
2,22.5
1,26.0
1,26.0
1,26.0
1,26.0
1,26.0
14,434.2142857142857
10,128.1
1,14.0
2,20.0
8,831.0
6,1037.3333333333333
1,3024.0
8,628.0
2,1771.0
1,3024.0
4,253.25
3,312.3333333333333
1,3.0
4,29.75
2,1528.0
1,3024.0
1,3024.0
1,35.0
3,1088.3333333333333
3,114.66666666666667
1,18.0
8,254.875
1,8.0
5,487.8
3,1036.0
1,3.0
2,1584.5
2,1768.0
3,1203.0
1,25.0
2,1552.0
1,2.0
11,336.1818181818182
15,458.26666666666665
1,15.0
1,677.0
2,265.5
1,1461.0
2,744.5
6,726.3333333333334
2,1837.0
1,25.0
9,253.77777777777777
1,9.0
1,3103.0
1,83.0
2,535.5
3,1411.3333333333333
5,540.0
2,1555.5
1,19.0
1,19.0
1,3024.0
2,1890.0
2,81.0
1,1461.0
2,1513.5
11,261.54545454545456
4,801.75
3,1227.6666666666667
2,1553.5
2,58.5
4,777.5
3,1243.6666666666667
1,937.0
3,1180.6666666666667
1,134.0
1,3024.0
2,1768.0
1,1461.0
1,1.0
1,1.0
1,3024.0
1,1.0
1,1.0
1,576.0
2,5.0
7,188.28571428571428
1,1.0
1,1.0
1,3024.0
3,1017.3333333333334
1,3.0
4,790.5
3,1016.0
1,3024.0
1,3024.0
2,1533.5
1,3024.0
15,340.8666666666667
1,15.0
1,15.0
5,463.4
1,3103.0
2,388.0
1,504.0
4,115.25
1,3024.0
2,1554.5
7,959.8571428571429
2,8.5
9,240.77777777777777
1,9.0
2,1787.0
3,221.33333333333334
2,2.5
1,110.0
1,36.0
2,731.0
1,2.0
3,249.33333333333334
1,1.0
1,1.0
1,7.0
16,436.1875
14,449.14285714285717
16,435.4375
14,496.35714285714283
4,989.25
1,1995.0
1,3103.0
1,120.0
1,3024.0
2,812.0
3,23.333333333333332
2,17.5
2,3.5
2,1521.5
2,1514.5
2,1513.5
3,1011.6666666666666
2,1516.0
8,425.625
2,1599.5
5,681.6
2,2242.5
32,217.6875
2,24.0
2,24.0
1,32.0
1,32.0
2,24.0
1,32.0
2,24.0
1,32.0
16,214.125
1,6.0
10,325.3
1,10.0
3,1046.0
1,3103.0
4,342.5
2,1585.0
4,438.5
5,167.4
2,870.5
4,766.0
1,1053.0
5,454.0
2,39.0
4,2.5
1,4.0
1,4.0
4,44.75
12,605.9166666666666
1,30.0
3,192.66666666666666
1,3.0
1,3.0
2,294.5
3,1200.3333333333333
1,3.0
4,672.5
2,529.5
2,216.5
1,2.0
1,130.0
1,235.0
4,320.0
5,302.8
3,201.33333333333334
2,1861.5
1,1.0
1,1.0
1,3103.0
1,699.0
8,382.125
7,436.0
4,761.25
3,1013.0
4,1023.75
3,1013.0
6,695.1666666666666
4,363.0
2,86.5
1,310.0
3,329.6666666666667
2,307.0
2,272.5
1,3103.0
1,3103.0
5,893.4
1,3103.0
1,106.0
1,21.0
1,819.0
1,297.0
1,3103.0
3,56.666666666666664
1,3.0
2,240.0
4,836.0
9,318.77777777777777
2,52.0
8,281.875
5,366.2
1,5.0
1,5.0
2,241.5
4,1061.25
1,433.0
1,699.0
3,495.0
1,329.0
1,6.0
2,58.0
3,1011.3333333333334
1,3.0
2,1600.5
14,187.85714285714286
1,14.0
1,14.0
1,14.0
1,14.0
3,50.666666666666664
1,4.0
2,89.0
3,647.6666666666666
2,1585.0
1,1.0
1,1.0
2,1515.5
6,482.5
1,432.0
1,3103.0
6,312.8333333333333
2,8.0
2,838.0
8,741.375
1,875.0
12,98.33333333333333
1,3103.0
2,55.0
4,7.25
1,6.0
6,1.5
1,4.0
1,6.0
1,6.0
1,6.0
1,6.0
1,1461.0
1,3024.0
2,341.0
1,106.0
2,34.0
1,2.0
1,106.0
2,59.5
11,228.9090909090909
1,11.0
1,11.0
2,59.5
3,40.0
1,3.0
2,59.5
1,106.0
4,35.25
1,4.0
2,34.0
2,1768.0
3,482.3333333333333
2,339.0
1,2.0
8,855.5
1,11.0
1,412.0
4,1058.75
1,1053.0
1,4.0
1,362.0
2,710.5
1,1461.0
2,2282.0
3,489.0
2,418.0
3,386.3333333333333
4,1304.0
3,518.3333333333334
2,70.0
2,529.0
5,395.2
2,54.0
30,223.76666666666668
6,1013.1666666666666
31,253.16129032258064
3,1107.3333333333333
1,3.0
9,367.1111111111111
18,204.05555555555554
2,25.0
1,18.0
2,25.0
10,327.3
32,140.90625
14,503.57142857142856
3,18.666666666666668
1,32.0
1,32.0
1,32.0
2,23.0
2,329.5
1,8.0
2,1163.5
3,404.3333333333333
1,3103.0
6,955.3333333333334
3,753.3333333333334
2,160.5
1,1.0
1,1.0
1,1.0
1,1.0
1,432.0
2,1562.0
4,29.5
1,4.0
5,325.0
1,5.0
2,1552.0
1,2.0
3,36.0
6,410.5
2,574.5
1,114.0
4,258.0
8,206.625
1,141.0
18,367.27777777777777
2,22.0
6,17.666666666666668
1,6.0
3,12.333333333333334
2,5.5
1,6.0
5,21.0
1,5.0
26,305.5769230769231
1,26.0
1,26.0
1,3024.0
2,1513.0
2,1513.0
3,1023.3333333333334
3,80.66666666666667
2,2.5
5,618.6
1,10.0
1,112.0
1,3103.0
1,3103.0
1,3103.0
2,1007.0
1,1.0
1,1.0
4,515.25
2,271.0
2,1839.5
2,378.0
4,285.5
1,27.0
1,27.0
3,44.0
2,24.0
1,21.0
6,205.5
2,159.0
2,1771.0
5,245.6
1,1.0
1,1.0
1,3.0
2,183.5
2,159.0
3,1193.6666666666667
4,81.5
2,159.0
3,17.666666666666668
2,159.0
3,106.33333333333333
1,3.0
10,460.0
5,112.6
1,5.0
12,39.666666666666664
3,143.66666666666666
5,203.2
4,443.75
1,4.0
4,347.75
11,606.0909090909091
1,11.0
4,354.25
1,20.0
2,1007.5
3,672.3333333333334
1,20.0
1,4.0
4,6.0
2,1553.5
1,4.0
1,17.0
3,221.33333333333334
1,61.0
1,329.0
5,289.6
5,151.8
1,142.0
1,3.0
3,1.3333333333333333
2,3.0
3,12.0
1,3.0
2,3.0
4,108.25
2,3.0
4,8.0
2,3.0
2,3.0
1,111.0
1,16.0
2,1803.5
1,1461.0
1,362.0
12,439.5
1,12.0
1,12.0
1,12.0
3,8.666666666666666
5,6.6
3,8.666666666666666
6,536.8333333333334
5,28.0
1,5.0
1,1.0
1,1.0
3,134.0
2,1768.0
3,1261.3333333333333
1,30.0
3,79.66666666666667
5,1051.4
3,370.6666666666667
1,9.0
5,286.0
12,656.5
1,1.0
1,1.0
3,8.0
2,172.0
5,183.8
2,95.0
2,530.0
2,34.0
1,1.0
1,1.0
1,362.0
1,138.0
3,799.6666666666666
6,319.0
8,305.625
7,274.57142857142856
12,162.66666666666666
8,240.875
10,167.0
6,319.0
1,178.0
17,174.88235294117646
6,319.0
6,317.5
5,389.4
7,274.14285714285717
7,274.14285714285717
10,194.1
7,273.2857142857143
6,318.6666666666667
6,318.1666666666667
3,623.3333333333334
1,1.0
1,1.0
3,1263.6666666666667
1,111.0
3,16.333333333333332
1,3.0
4,937.5
16,264.3125
2,289.5
1,2.0
2,5.5
10,421.8
7,514.7142857142857
5,708.6
12,376.75
1,432.0
2,12.0
2,167.5
2,314.5
1,1.0
1,1.0
3,590.0
6,294.1666666666667
1,3103.0
1,571.0
1,218.0
17,575.0588235294117
1,4.0
5,105.0
1,5.0
1,5.0
3,520.6666666666666
1,28.0
1,28.0
1,28.0
3,368.3333333333333
1,28.0
2,18.0
4,70.25
2,423.5
5,337.6
4,321.0
9,358.6666666666667
1,3024.0
1,3024.0
1,3024.0
10,492.9
1,5.0
2,3.5
1,2.0
4,1077.5
1,104.0
3,1556.0
1,104.0
2,776.0
2,1550.5
1,3103.0
4,582.0
1,4.0
1,433.0
6,375.5
7,544.8571428571429
1,1.0
1,1.0
6,116.66666666666667
2,306.5
1,3.0
17,242.64705882352942
1,17.0
2,41.5
1,93.0
5,1055.2
1,5.0
2,354.5
3,1284.6666666666667
16,237.875
1,79.0
2,393.5
2,1555.5
5,1412.0
2,160.0
7,112.0
2,178.0
2,1768.0
2,70.0
2,360.0
1,21.0
3,1093.0
3,11.666666666666666
2,1656.0
2,107.5
6,925.1666666666666
3,185.0
1,3103.0
2,236.5
6,141.5
2,404.5
1,1053.0
9,587.8888888888889
2,877.5
2,343.5
3,1125.6666666666667
4,66.25
2,847.0
1,83.0
1,4.0
4,290.75
1,161.0
2,339.5
2,538.5
2,1656.0
5,466.8
1,218.0
1,3103.0
6,774.0
2,25.0
2,158.0
1,3103.0
4,1218.25
2,89.0
1,571.0
1,3103.0
2,1514.0
1,3024.0
2,538.5
15,365.8
2,1669.0
4,674.75
7,710.0
5,493.8
1,3103.0
5,16.0
6,2.1666666666666665
1,6.0
3,4.666666666666667
1,3.0
1,6.0
1,6.0
2,37.5
6,332.1666666666667
3,1558.0
1,368.0
3,415.0
3,353.3333333333333
1,3103.0
5,1061.6
2,1771.0
19,271.5263157894737
1,19.0
4,1026.25
3,1522.0
2,732.0
2,285.5
2,153.5
1,832.0
5,731.0
8,5.625
1,5.0
2,12.5
2,1822.0
3,1217.3333333333333
2,1822.0
3,1218.6666666666667
3,1217.3333333333333
20,217.95
1,20.0
2,12.5
1,20.0
1,20.0
3,1217.3333333333333
3,1217.3333333333333
2,1822.0
3,1217.3333333333333
5,731.0
1,5.0
2,556.5
3,487.0
4,391.75
1,112.0
3,356.0
3,556.0
6,193.33333333333334
6,193.33333333333334
1,3.0
1,62.0
1,1995.0
4,25.25
1,866.0
1,3024.0
2,265.0
2,265.0
1,2.0
2,1.5
1,2.0
2,410.5
3,1281.3333333333333
6,695.5
4,260.5
4,677.5
16,419.5625
7,657.1428571428571
1,699.0
1,3103.0
1,576.0
2,1768.0
7,522.0
1,7.0
1,7.0
4,964.5
5,493.8
4,10.0
3,378.3333333333333
1,206.0
2,1640.5
3,180.0
1,51.0
12,142.66666666666666
1,206.0
1,677.0
2,64.5
2,388.0
1,576.0
15,263.53333333333336
2,1558.0
27,340.1111111111111
1,27.0
1,27.0
2,1531.5
3,354.3333333333333
1,93.0
3,111.66666666666667
1,133.0
5,646.4
1,176.0
1,3103.0
